,answer_count,articles_count,avatar_url,avatar_url_template,badge,follower_count,gender,headline,id,is_advertiser,is_followed,is_following,is_org,name,type,url,url_token,user_type
1940,0,0,https://pic4.zhimg.com/c0fbdb30b_is.jpg,https://pic4.zhimg.com/c0fbdb30b_{size}.jpg,[],33,1,????,469ab63464a5b97ec85ea855977a02d3,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/469ab63464a5b97ec85ea855977a02d3,luo-kai-37,people
1941,18,1,https://pic3.zhimg.com/3d6e86ce73af7b6554ad23c79479515a_is.jpg,https://pic3.zhimg.com/3d6e86ce73af7b6554ad23c79479515a_{size}.jpg,[],18,0,??????,5c92cf638fabe5fc1e3123f4dcd7b4b8,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/5c92cf638fabe5fc1e3123f4dcd7b4b8,lin-zhi-zi-39-56,people
1942,0,0,https://pic1.zhimg.com/v2-07439d4197c6945b315d157bb65399a4_is.jpg,https://pic1.zhimg.com/v2-07439d4197c6945b315d157bb65399a4_{size}.jpg,[],0,1,,855735d76660b6226068b1030213a21c,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/855735d76660b6226068b1030213a21c,hu-yin-di-3,people
1943,35,0,https://pic3.zhimg.com/391fe28c182fb5f870168f3f6c543cc6_is.jpg,https://pic3.zhimg.com/391fe28c182fb5f870168f3f6c543cc6_{size}.jpg,[],247,1,???????????,4fb13f5dddce58de2e4a6585910652df,False,False,False,False,XiaoXu,people,http://www.zhihu.com/api/v4/people/4fb13f5dddce58de2e4a6585910652df,xu-zhou-yang-68,people
1944,13,0,https://pic3.zhimg.com/v2-0e29cea2752c383058a2f66f72c570ea_is.jpg,https://pic3.zhimg.com/v2-0e29cea2752c383058a2f66f72c570ea_{size}.jpg,[],188,1,,8b5ad49c10159f9d31d14e9a37642811,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/8b5ad49c10159f9d31d14e9a37642811,zhang-tian-80-85,people
1945,92,0,https://pic1.zhimg.com/v2-7ef73c76b853ae010eaed89a0797bddc_is.jpg,https://pic1.zhimg.com/v2-7ef73c76b853ae010eaed89a0797bddc_{size}.jpg,[],25,1,?????????,b756087d57b86e89dbed5c0e8efb0760,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/b756087d57b86e89dbed5c0e8efb0760,yu-xuan-67-90,people
1946,0,1,https://pic1.zhimg.com/v2-ba8971f99a8e72b189d7938ab203c100_is.jpg,https://pic1.zhimg.com/v2-ba8971f99a8e72b189d7938ab203c100_{size}.jpg,[],0,1,,2d25e75e273ec8eb6aa6db9c7f2c9ce3,False,False,False,False,????,people,http://www.zhihu.com/api/v4/people/2d25e75e273ec8eb6aa6db9c7f2c9ce3,wei-tong-86,people
1947,3,0,https://pic1.zhimg.com/v2-954ce4e3d1cc5329c755679ea9713a48_is.jpg,https://pic1.zhimg.com/v2-954ce4e3d1cc5329c755679ea9713a48_{size}.jpg,[],17,0,,2c9861382f0af160389c2505e4da2973,False,False,False,False,????,people,http://www.zhihu.com/api/v4/people/2c9861382f0af160389c2505e4da2973,gescript,people
1948,4,0,https://pic4.zhimg.com/742aa2f17_is.jpg,https://pic4.zhimg.com/742aa2f17_{size}.jpg,[],9,1,,97c17e06720504827c4acaf046859480,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/97c17e06720504827c4acaf046859480,xiao-xiao-50-45,people
1949,3,0,https://pic2.zhimg.com/v2-124acaec9e8bc08f38e9f4e2e94a8b75_is.jpg,https://pic2.zhimg.com/v2-124acaec9e8bc08f38e9f4e2e94a8b75_{size}.jpg,[],4,0,I'd just be the catcher in the rye and all.,195bac437b07b98dce005ce8ada45e81,False,False,False,False,shuwen,people,http://www.zhihu.com/api/v4/people/195bac437b07b98dce005ce8ada45e81,wander-16-38,people
1950,23,0,https://pic3.zhimg.com/v2-e189430209bf8d859deba471e72d877e_is.jpg,https://pic3.zhimg.com/v2-e189430209bf8d859deba471e72d877e_{size}.jpg,[],2,1,"designer&amp;engineer
&amp;&amp;senior designers&amp;&amp;senior engineers",5b5eb82ddee9649ee3a274cb2f820305,False,False,False,False,tango 5x,people,http://www.zhihu.com/api/v4/people/5b5eb82ddee9649ee3a274cb2f820305,EE.ECE,people
1951,53,0,https://pic1.zhimg.com/v2-e6c9479f5dc0ceef83433c26cd33f7d8_is.jpg,https://pic1.zhimg.com/v2-e6c9479f5dc0ceef83433c26cd33f7d8_{size}.jpg,[],15,0,96?????120????,d1a7808565122ab84830b2425302d86e,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/d1a7808565122ab84830b2425302d86e,zenda1996,people
1952,8,0,https://pic4.zhimg.com/30f0c1b082abce9a495afb1b95e1b4d3_is.jpg,https://pic4.zhimg.com/30f0c1b082abce9a495afb1b95e1b4d3_{size}.jpg,[],16,1,???unity???????,aaef9fb7cb244855f9d4b07cb53d283d,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/aaef9fb7cb244855f9d4b07cb53d283d,stubborn_horse,people
1953,0,0,https://pic1.zhimg.com/v2-a9af52ba577055ac32582ce5595d25c8_is.jpg,https://pic1.zhimg.com/v2-a9af52ba577055ac32582ce5595d25c8_{size}.jpg,[],0,0,????????????,533e3d983da252ba5dba81733291b07a,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/533e3d983da252ba5dba81733291b07a,fang-ci-san,people
1954,0,0,https://pic3.zhimg.com/v2-08a0ca15195da385cf52cf2844c8dd8a_is.jpg,https://pic3.zhimg.com/v2-08a0ca15195da385cf52cf2844c8dd8a_{size}.jpg,[],0,-1,??,5a3486969642eba1e8fe7e975a43a763,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/5a3486969642eba1e8fe7e975a43a763,ta-ta-ta-16-94,people
1955,0,0,https://pic4.zhimg.com/v2-db1dcc8235c552c34696f6073f0d918b_is.jpg,https://pic4.zhimg.com/v2-db1dcc8235c552c34696f6073f0d918b_{size}.jpg,[],13,0,,1ca777f93b02ed77582cd03666179694,False,False,False,False,Half.you,people,http://www.zhihu.com/api/v4/people/1ca777f93b02ed77582cd03666179694,half-you,people
1956,161,0,https://pic3.zhimg.com/f1c8e7ca7f7d1b3aad9ea04df2e8d99a_is.jpg,https://pic3.zhimg.com/f1c8e7ca7f7d1b3aad9ea04df2e8d99a_{size}.jpg,[],60,-1,??????losers,8ab30784b87b08d9a7917b254ce1bb96,False,False,False,False,Monta,people,http://www.zhihu.com/api/v4/people/8ab30784b87b08d9a7917b254ce1bb96,zhang-zi-yang-85-40,people
1957,22,0,https://pic2.zhimg.com/v2-16cb3d4e5737448e6296f4a9ea046eed_is.jpg,https://pic2.zhimg.com/v2-16cb3d4e5737448e6296f4a9ea046eed_{size}.jpg,[],38,1,???????????,187bbe6c78d693e89761ab9db381ecfa,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/187bbe6c78d693e89761ab9db381ecfa,jiang-han-qiu-ying-29,people
1958,0,0,https://pic1.zhimg.com/95dfdcb51901ff96cf8bfae3e9ff6080_is.jpg,https://pic1.zhimg.com/95dfdcb51901ff96cf8bfae3e9ff6080_{size}.jpg,[],14,1,????,7f5f327aea074d7310439e06a921a25d,False,False,False,False,Eason Liu,people,http://www.zhihu.com/api/v4/people/7f5f327aea074d7310439e06a921a25d,Eason_Liu,people
1959,23,0,https://pic2.zhimg.com/v2-667f3a086920aa677c01a4ecb756a18d_is.jpg,https://pic2.zhimg.com/v2-667f3a086920aa677c01a4ecb756a18d_{size}.jpg,[],76,1,????,ef9aa2b3845a9aa80a7a65b976bd800a,False,False,False,False,Vincent Wang,people,http://www.zhihu.com/api/v4/people/ef9aa2b3845a9aa80a7a65b976bd800a,mtd798,people
1960,6,0,https://pic1.zhimg.com/v2-a8b620abe9001d4caa5ec6de7b253aa8_is.jpg,https://pic1.zhimg.com/v2-a8b620abe9001d4caa5ec6de7b253aa8_{size}.jpg,[],5,-1,?????????,ca592769d1c47d4bc9320a56227b3cdb,False,False,False,False,????,people,http://www.zhihu.com/api/v4/people/ca592769d1c47d4bc9320a56227b3cdb,xiao-xiao-90-96-20,people
1961,10,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],77,-1,,953ad906ad29490842fc49f56988d723,False,False,False,False,chloe,people,http://www.zhihu.com/api/v4/people/953ad906ad29490842fc49f56988d723,chloe-32,people
1962,11,0,https://pic3.zhimg.com/69360c2d22cd30b1f96654cee7f81d26_is.jpg,https://pic3.zhimg.com/69360c2d22cd30b1f96654cee7f81d26_{size}.jpg,[],7,1,,cee349c4a80995aee29c2e67dcffd849,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/cee349c4a80995aee29c2e67dcffd849,zhang-hao-bo-52,people
1963,2,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],7,1,?????,6c97dc65c0890b0593f71549a9860377,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/6c97dc65c0890b0593f71549a9860377,jiang-fei-zi,people
1964,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],1,-1,??????,30dbf687c85117b6fcc28f6aa7e6ac37,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/30dbf687c85117b6fcc28f6aa7e6ac37,xiao-wen-kui-18,people
1965,4,0,https://pic4.zhimg.com/v2-6be320727b00e60e7072590eb8a171c3_is.jpg,https://pic4.zhimg.com/v2-6be320727b00e60e7072590eb8a171c3_{size}.jpg,[],4,-1,,914a06ae3ea62d364a1016e7129a2cfd,False,False,False,False,????,people,http://www.zhihu.com/api/v4/people/914a06ae3ea62d364a1016e7129a2cfd,xun-ling-liu-xiang-15,people
1966,11,0,https://pic2.zhimg.com/v2-affb8866c44797876784a63cede0d0e1_is.jpg,https://pic2.zhimg.com/v2-affb8866c44797876784a63cede0d0e1_{size}.jpg,[],5,-1,???????????????????????????????,a7b8a4d57221ae08d98eabb43683ecb4,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/a7b8a4d57221ae08d98eabb43683ecb4,feng-chuan-kun-2,people
1967,440,20,https://pic2.zhimg.com/ad32b1ea3b9fe8750a414a49c981d649_is.jpg,https://pic2.zhimg.com/ad32b1ea3b9fe8750a414a49c981d649_{size}.jpg,[],7604,1,Keep quiet and get rich.,ef015019e60b87839a9011ed5fe4d25c,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/ef015019e60b87839a9011ed5fe4d25c,liu-he-94-60,people
1968,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],5,-1,,38b04be64e5f45b115fa21ec3c4d603b,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/38b04be64e5f45b115fa21ec3c4d603b,rou-si-14,people
1969,2,0,https://pic3.zhimg.com/b311430aa_is.jpg,https://pic3.zhimg.com/b311430aa_{size}.jpg,[],4,1,,88d0fdf99647af84a32adc339db4625b,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/88d0fdf99647af84a32adc339db4625b,jin-gu-84,people
1970,1,0,https://pic4.zhimg.com/v2-d06fec018283fd5478274eddf7e4d313_is.jpg,https://pic4.zhimg.com/v2-d06fec018283fd5478274eddf7e4d313_{size}.jpg,[],1,0,????,bfa87f848a8314f84336493f680070ce,False,False,False,False,??????,people,http://www.zhihu.com/api/v4/people/bfa87f848a8314f84336493f680070ce,jia-wen-77-79,people
1971,0,1,https://pic2.zhimg.com/320adfa4d68523857250db885bd84039_is.jpg,https://pic2.zhimg.com/320adfa4d68523857250db885bd84039_{size}.jpg,[],3,1,?,a9af27bab2d4869b067a98a4abe9df83,False,False,False,False,??cat,people,http://www.zhihu.com/api/v4/people/a9af27bab2d4869b067a98a4abe9df83,ling-xuan-cat,people
1972,1,0,https://pic2.zhimg.com/v2-6127a4839da322800d0f385485d679b1_is.jpg,https://pic2.zhimg.com/v2-6127a4839da322800d0f385485d679b1_{size}.jpg,[],6,1,?????????????????????????,ff3cb6dd39d46d741fdccf3ad88444af,False,False,False,False,yangsiji,people,http://www.zhihu.com/api/v4/people/ff3cb6dd39d46d741fdccf3ad88444af,kimi-25,people
1973,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],0,1,??????????,c457e8f25c67fe24f9025486678595c6,False,False,False,False,fxf432fang,people,http://www.zhihu.com/api/v4/people/c457e8f25c67fe24f9025486678595c6,fxf432fang,people
1974,9,0,https://pic2.zhimg.com/v2-5a9fc5961d65a7abb1b95a39224db8bd_is.jpg,https://pic2.zhimg.com/v2-5a9fc5961d65a7abb1b95a39224db8bd_{size}.jpg,[],8,-1,,bf727d1f6e091af7a991182923c9a151,False,False,False,False,hiapkbb,people,http://www.zhihu.com/api/v4/people/bf727d1f6e091af7a991182923c9a151,hiapkbb,people
1975,0,0,https://pic1.zhimg.com/v2-35af568ded8e6be545fd1471a484a884_is.jpg,https://pic1.zhimg.com/v2-35af568ded8e6be545fd1471a484a884_{size}.jpg,[],1,-1,,b4203b119e52e2e7cd01989a7017df47,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/b4203b119e52e2e7cd01989a7017df47,yan-yi-92-67,people
1976,6,0,https://pic1.zhimg.com/v2-bc510b51505d85f698f1c3db75251cd8_is.jpg,https://pic1.zhimg.com/v2-bc510b51505d85f698f1c3db75251cd8_{size}.jpg,[],4,1,????,76c2bd2cbd1d350f41109c3f7d1152e5,False,False,False,False,???miao,people,http://www.zhihu.com/api/v4/people/76c2bd2cbd1d350f41109c3f7d1152e5,wu-fei-55-58,people
1977,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],6,1,,182d87d1885156db0f63324a957c1b39,False,False,False,False,postman,people,http://www.zhihu.com/api/v4/people/182d87d1885156db0f63324a957c1b39,postmic,people
1978,10,0,https://pic2.zhimg.com/v2-e3d0009e908eb41ac8c57b82d1a9bf11_is.jpg,https://pic2.zhimg.com/v2-e3d0009e908eb41ac8c57b82d1a9bf11_{size}.jpg,[],1,1,????,2b9491fd052c10e6d17d42f130b863f0,False,False,False,False,CHENG-chengqian,people,http://www.zhihu.com/api/v4/people/2b9491fd052c10e6d17d42f130b863f0,chengqian-77-4,people
1979,2,0,https://pic1.zhimg.com/3847a745b9ecf93a3eb447d1581dd994_is.jpg,https://pic1.zhimg.com/3847a745b9ecf93a3eb447d1581dd994_{size}.jpg,[],0,-1,??,ff6d9869b46fceaff04e29dfffcb22a2,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/ff6d9869b46fceaff04e29dfffcb22a2,bai-cai-82-82,people
1980,10,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],4,1,,eccb68649103a475edf9d04b913cd043,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/eccb68649103a475edf9d04b913cd043,hu-liang-73-70,people
1981,7,0,https://pic2.zhimg.com/v2-d85accd7c8c9326007f22e2d57a0e045_is.jpg,https://pic2.zhimg.com/v2-d85accd7c8c9326007f22e2d57a0e045_{size}.jpg,[],14,1,?????????,25c15d57ed5f32e6765b282bc0c79a06,False,False,False,False,Zhenly Chen,people,http://www.zhihu.com/api/v4/people/25c15d57ed5f32e6765b282bc0c79a06,zhenly-chen,people
1982,2,0,https://pic1.zhimg.com/v2-c070cb0592437bfaca7a58ec00640140_is.jpg,https://pic1.zhimg.com/v2-c070cb0592437bfaca7a58ec00640140_{size}.jpg,[],4,-1,,97ae10c0693d4acf0018e2549b7aacf8,False,False,False,False,Ceen1973,people,http://www.zhihu.com/api/v4/people/97ae10c0693d4acf0018e2549b7aacf8,ceen1973,people
1983,0,0,https://pic1.zhimg.com/d2172f07f71d214fd6990c2b8c0eae14_is.jpg,https://pic1.zhimg.com/d2172f07f71d214fd6990c2b8c0eae14_{size}.jpg,[],0,-1,,8f95369ee9fe1d316583a5ee1062c2c5,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/8f95369ee9fe1d316583a5ee1062c2c5,li-mu-zi-84-55-59,people
1984,0,0,https://pic4.zhimg.com/v2-b6ab69f08ff1fe45aae66d5a5fe2304b_is.jpg,https://pic4.zhimg.com/v2-b6ab69f08ff1fe45aae66d5a5fe2304b_{size}.jpg,[],2,1,,04d10a410114b856bb8a3b9367b3ad9a,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/04d10a410114b856bb8a3b9367b3ad9a,liu-sha-33-69,people
1985,3,0,https://pic3.zhimg.com/v2-58546e566a8b48f74be9dada07c19d66_is.jpg,https://pic3.zhimg.com/v2-58546e566a8b48f74be9dada07c19d66_{size}.jpg,[],2,-1,,aec17815354aae3fec20d9f812b1b700,False,False,False,False,??m,people,http://www.zhihu.com/api/v4/people/aec17815354aae3fec20d9f812b1b700,mao-mi-m-11,people
1986,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],0,1,,2e727e00fe9edb52cec318d880457556,False,False,False,False,????,people,http://www.zhihu.com/api/v4/people/2e727e00fe9edb52cec318d880457556,ya-shan-yi-gu,people
1987,5,0,https://pic2.zhimg.com/v2-220e89ffbf0d11f69002cf7655bdcda1_is.jpg,https://pic2.zhimg.com/v2-220e89ffbf0d11f69002cf7655bdcda1_{size}.jpg,[],46,1,User Experience Designer,204815016859b73c1b4bc347f6ac9e67,False,False,False,False,Xiaoyu Tai,people,http://www.zhihu.com/api/v4/people/204815016859b73c1b4bc347f6ac9e67,xiaoyu.tai,people
1988,4,0,https://pic2.zhimg.com/b1e471ac6ac6771df6561b4e21cbf099_is.jpg,https://pic2.zhimg.com/b1e471ac6ac6771df6561b4e21cbf099_{size}.jpg,[],8,1,Forever learner.,1a206c39413e2b7b03d76779c40ad650,False,False,False,False,Arkbird,people,http://www.zhihu.com/api/v4/people/1a206c39413e2b7b03d76779c40ad650,Arkbird,people
1989,0,0,https://pic2.zhimg.com/a8380d0fd49a8768214b7616499f56d9_is.jpg,https://pic2.zhimg.com/a8380d0fd49a8768214b7616499f56d9_{size}.jpg,[],0,-1,,d5c831300fa9e9da66451bd05e2458dd,False,False,False,False,mic,people,http://www.zhihu.com/api/v4/people/d5c831300fa9e9da66451bd05e2458dd,mic-15-65,people
1990,4,0,https://pic1.zhimg.com/e09ad95980b6ac5e54373755ad265760_is.jpg,https://pic1.zhimg.com/e09ad95980b6ac5e54373755ad265760_{size}.jpg,[],8,1,??????,36f42de13cbcfce50afbbc468d2eac9e,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/36f42de13cbcfce50afbbc468d2eac9e,liu-lou-xian,people
1991,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],1,0,,de12e897f8ebf01127401c26894f27ed,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/de12e897f8ebf01127401c26894f27ed,yin-xin-yue-12,people
1992,0,0,https://pic2.zhimg.com/f25093cc5_is.jpg,https://pic2.zhimg.com/f25093cc5_{size}.jpg,[],2,1,Can I invite you to admire the beautiful scenery along this marathon?,f60c1f75077f7bb766388d3a110becd6,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/f60c1f75077f7bb766388d3a110becd6,tang-zhou-22-29,people
1993,9,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],1,0,?????,8d1eadf5d170d01960646ebb5c3fe0c3,False,False,False,False,yuan,people,http://www.zhihu.com/api/v4/people/8d1eadf5d170d01960646ebb5c3fe0c3,yuan-90-5,people
1994,55,5,https://pic1.zhimg.com/v2-865aff27f79e1e191c440b089316f09c_is.jpg,https://pic1.zhimg.com/v2-865aff27f79e1e191c440b089316f09c_{size}.jpg,[],39,1,??????(?`~??),fd752a5cee8d6037a9e443ccc82e6663,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/fd752a5cee8d6037a9e443ccc82e6663,hubuyu,people
1995,34,1,https://pic3.zhimg.com/v2-6d6c52753b1d52ddb71cf779daff4946_is.jpg,https://pic3.zhimg.com/v2-6d6c52753b1d52ddb71cf779daff4946_{size}.jpg,[],367,1,Sci-Fi/Tech/NGO,2915bc3b19cc98420bad7bf739ccfeb5,False,False,False,False,Jahow,people,http://www.zhihu.com/api/v4/people/2915bc3b19cc98420bad7bf739ccfeb5,jahowchen,people
1996,5,0,https://pic1.zhimg.com/5c9ed6e3837e45bd0a346b794b299490_is.jpg,https://pic1.zhimg.com/5c9ed6e3837e45bd0a346b794b299490_{size}.jpg,[],135,1,?? \ AFO \ ????????,83130151afc5be3cefc54ad0906cffe2,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/83130151afc5be3cefc54ad0906cffe2,suxiaobin,people
1997,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,,b1802a615e75a8b468e97e7ffbd5f44f,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/b1802a615e75a8b468e97e7ffbd5f44f,bu-er-12-9-16,people
1998,0,0,https://pic4.zhimg.com/v2-af0f188382a3fbc243941cad62a138cf_is.jpg,https://pic4.zhimg.com/v2-af0f188382a3fbc243941cad62a138cf_{size}.jpg,[],2,-1,,1c67af4fcdd01d0b0750589b22734e1d,False,False,False,False,TED,people,http://www.zhihu.com/api/v4/people/1c67af4fcdd01d0b0750589b22734e1d,ted-70-67,people
1999,5,0,https://pic2.zhimg.com/df26d500143fa6830355c26074490fe9_is.jpg,https://pic2.zhimg.com/df26d500143fa6830355c26074490fe9_{size}.jpg,[],12,1,???? / PHP??,8d476725571a0ab3f0c9f5a54b1dd306,False,False,False,False,????,people,http://www.zhihu.com/api/v4/people/8d476725571a0ab3f0c9f5a54b1dd306,ScientificDawn,people
2000,1,0,https://pic2.zhimg.com/99d58cc70c0439b07dece99c3b2420bd_is.jpg,https://pic2.zhimg.com/99d58cc70c0439b07dece99c3b2420bd_{size}.jpg,[],569,0,?????,9fb972f613971e8aa51fb8ea23024d9b,False,False,False,False,meow,people,http://www.zhihu.com/api/v4/people/9fb972f613971e8aa51fb8ea23024d9b,cherry2305,people
2001,3,0,https://pic4.zhimg.com/v2-1018760649e6c7ad6ccaf3d7e403d05f_is.jpg,https://pic4.zhimg.com/v2-1018760649e6c7ad6ccaf3d7e403d05f_{size}.jpg,[],1,1,????????????,e855d12a471256b824bff8eb626a918e,False,False,False,False,Nee,people,http://www.zhihu.com/api/v4/people/e855d12a471256b824bff8eb626a918e,nee-96-10,people
2002,4,0,https://pic4.zhimg.com/7733a3ee9b3a516c880b59697767637f_is.jpg,https://pic4.zhimg.com/7733a3ee9b3a516c880b59697767637f_{size}.jpg,[],7,1,??????????????????,f331b54427fb39f457234d61b24ae485,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/f331b54427fb39f457234d61b24ae485,cao-zi-xing-73,people
2003,2,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],1,1,,866578033f8d71982e1cec1105a7bcc2,False,False,False,False,Victor Wang,people,http://www.zhihu.com/api/v4/people/866578033f8d71982e1cec1105a7bcc2,victor-wang-33-50,people
2004,4,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],3,-1,,a3f9c6fa6b815785dcd4e70bcddebf63,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/a3f9c6fa6b815785dcd4e70bcddebf63,yang-zi-yi-67-95,people
2005,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,?????,93cbad6b024933bf6a6d21af46f38930,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/93cbad6b024933bf6a6d21af46f38930,xiao-bai-93-43-65,people
2006,1,0,https://pic4.zhimg.com/109d81a6f_is.jpg,https://pic4.zhimg.com/109d81a6f_{size}.jpg,[],1,1,,9ed2102522435a357410fc2b59ef0616,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/9ed2102522435a357410fc2b59ef0616,liu-liu-73-29,people
2007,15,0,https://pic1.zhimg.com/v2-46bd0d03d4fb605c6203f5e7e82ce650_is.jpg,https://pic1.zhimg.com/v2-46bd0d03d4fb605c6203f5e7e82ce650_{size}.jpg,[],5,1,?????????,522b64b416824affcd59cc8ae2aea78f,False,False,False,False,???,people,http://www.zhihu.com/api/v4/people/522b64b416824affcd59cc8ae2aea78f,tian-yu-61-93,people
2008,10,0,https://pic3.zhimg.com/e31dcd969d516939186922fd0791d4d2_is.jpg,https://pic3.zhimg.com/e31dcd969d516939186922fd0791d4d2_{size}.jpg,[],36,1,THU???? ???????? ?? ???? ????,3ec2cc1de4c552724ef300b64c9c300a,False,False,False,False,?????,people,http://www.zhihu.com/api/v4/people/3ec2cc1de4c552724ef300b64c9c300a,xie-ze-xuan-8,people
2009,4,0,https://pic1.zhimg.com/v2-1ae3ab4890bbb4a176056cdcc94b2534_is.jpg,https://pic1.zhimg.com/v2-1ae3ab4890bbb4a176056cdcc94b2534_{size}.jpg,[],17,-1,,d08d789f311bbcd6a03b907bd976fa93,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/d08d789f311bbcd6a03b907bd976fa93,zhang-xiong-46-98,people
2010,11,0,https://pic2.zhimg.com/v2-4b443b6234a4995467c846c3ed159495_is.jpg,https://pic2.zhimg.com/v2-4b443b6234a4995467c846c3ed159495_{size}.jpg,[],11,0,??,95430215d79548756b058dbe4850a7d6,False,False,False,False,????????,people,http://www.zhihu.com/api/v4/people/95430215d79548756b058dbe4850a7d6,ji-jian-jun-zi-yun-hu-bu-xi-38,people
2011,6,0,https://pic2.zhimg.com/v2-1b01b56308635245d7785bbdd3c296a5_is.jpg,https://pic2.zhimg.com/v2-1b01b56308635245d7785bbdd3c296a5_{size}.jpg,[],4,0,????????????????????????????,e3464d5edd2eda9e3e8a139dab28f78b,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/e3464d5edd2eda9e3e8a139dab28f78b,yaoli-41-17,people
2012,17,0,https://pic3.zhimg.com/v2-8c65f4607002ffa725f5ce578df9e772_is.jpg,https://pic3.zhimg.com/v2-8c65f4607002ffa725f5ce578df9e772_{size}.jpg,[],26,1,Code and mogic.,b3de8a85771494fa963b2078b98c9a7c,False,False,False,False,codgician,people,http://www.zhihu.com/api/v4/people/b3de8a85771494fa963b2078b98c9a7c,codgician,people
2013,2,0,https://pic3.zhimg.com/984224a202ceb02d65cfc2cae721b43a_is.jpg,https://pic3.zhimg.com/984224a202ceb02d65cfc2cae721b43a_{size}.jpg,[],4,1,,c5c01b46f806ab93f2c7ac841b397c46,False,False,False,False,Salted,people,http://www.zhihu.com/api/v4/people/c5c01b46f806ab93f2c7ac841b397c46,salted,people
2014,7,0,https://pic4.zhimg.com/v2-b198d74409eb55d8f08d6aa8cf23f13f_is.jpg,https://pic4.zhimg.com/v2-b198d74409eb55d8f08d6aa8cf23f13f_{size}.jpg,[],7,0,??????,285422a840708ded8f698019bd3f4167,False,False,False,False,??,people,http://www.zhihu.com/api/v4/people/285422a840708ded8f698019bd3f4167,a-geng-2-22,people
2015,0,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],0,-1,??,6e5d14a93fa845967399d281366102be,False,False,False,False,?1,people,http://www.zhihu.com/api/v4/people/6e5d14a93fa845967399d281366102be,yin-1-48,people
